sample,subject,source_model,target_model,count
agreement_rate_sample161_wrong,business_ethics,qwen14b,llama3b,1
agreement_rate_sample161_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample161_wrong,business_ethics,llama3b,llama8b,1
agreement_rate_sample161_wrong,business_ethics,qwen7b,llama8b,1
agreement_rate_sample161_wrong,business_ethics,llama3b,qwen3b,1
agreement_rate_sample161_wrong,business_ethics,qwen7b,qwen3b,1
agreement_rate_sample161_wrong,business_ethics,qwen14b,qwen3b,1
agreement_rate_sample161_wrong,business_ethics,qwen32b,qwen3b,1
agreement_rate_sample161_wrong,business_ethics,llama3b,qwen14b,1
agreement_rate_sample161_wrong,business_ethics,llama8b,qwen14b,1
agreement_rate_sample161_wrong,business_ethics,qwen3b,qwen14b,1
agreement_rate_sample161_wrong,business_ethics,qwen7b,qwen14b,1
agreement_rate_sample161_wrong,business_ethics,llama3b,qwen32b,1
agreement_rate_sample161_wrong,business_ethics,llama8b,qwen32b,1
agreement_rate_sample161_wrong,business_ethics,qwen3b,qwen32b,1
agreement_rate_sample161_wrong,business_ethics,qwen7b,qwen32b,1
agreement_rate_sample163_wrong,business_ethics,qwen3b,llama8b,2
agreement_rate_sample163_wrong,business_ethics,qwen7b,llama8b,1
agreement_rate_sample163_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample163_wrong,business_ethics,llama8b,qwen3b,2
agreement_rate_sample163_wrong,business_ethics,qwen14b,qwen3b,2
agreement_rate_sample163_wrong,business_ethics,qwen32b,qwen3b,1
agreement_rate_sample163_wrong,business_ethics,qwen7b,qwen3b,1
agreement_rate_sample163_wrong,business_ethics,qwen3b,qwen14b,1
agreement_rate_sample163_wrong,business_ethics,qwen7b,qwen14b,1
agreement_rate_sample163_wrong,business_ethics,llama8b,qwen32b,2
agreement_rate_sample163_wrong,business_ethics,qwen7b,qwen32b,1
agreement_rate_sample163_wrong,business_ethics,qwen14b,qwen32b,1
agreement_rate_sample166_wrong,business_ethics,qwen7b,llama3b,1
agreement_rate_sample166_wrong,business_ethics,qwen14b,llama3b,2
agreement_rate_sample166_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample166_wrong,business_ethics,llama3b,llama8b,2
agreement_rate_sample166_wrong,business_ethics,qwen3b,llama8b,1
agreement_rate_sample166_wrong,business_ethics,qwen7b,llama8b,2
agreement_rate_sample166_wrong,business_ethics,qwen14b,llama8b,1
agreement_rate_sample166_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample166_wrong,business_ethics,llama3b,qwen3b,1
agreement_rate_sample166_wrong,business_ethics,qwen7b,qwen3b,1
agreement_rate_sample166_wrong,business_ethics,qwen32b,qwen3b,2
agreement_rate_sample166_wrong,business_ethics,qwen14b,qwen3b,1
agreement_rate_sample166_wrong,business_ethics,llama8b,qwen7b,1
agreement_rate_sample166_wrong,business_ethics,qwen32b,qwen7b,1
agreement_rate_sample166_wrong,business_ethics,llama8b,qwen14b,3
agreement_rate_sample166_wrong,business_ethics,qwen32b,qwen14b,2
agreement_rate_sample166_wrong,business_ethics,llama3b,qwen14b,2
agreement_rate_sample166_wrong,business_ethics,qwen3b,qwen14b,2
agreement_rate_sample166_wrong,business_ethics,qwen7b,qwen14b,1
agreement_rate_sample166_wrong,business_ethics,llama3b,qwen32b,2
agreement_rate_sample166_wrong,business_ethics,qwen3b,qwen32b,3
agreement_rate_sample166_wrong,business_ethics,qwen7b,qwen32b,3
agreement_rate_sample166_wrong,business_ethics,qwen14b,qwen32b,3
agreement_rate_sample166_wrong,business_ethics,llama8b,qwen32b,2
agreement_rate_sample173_wrong,business_ethics,llama3b,llama8b,1
agreement_rate_sample173_wrong,business_ethics,qwen3b,llama8b,1
agreement_rate_sample173_wrong,business_ethics,qwen7b,llama8b,1
agreement_rate_sample173_wrong,business_ethics,qwen14b,llama8b,1
agreement_rate_sample173_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample174_wrong,business_ethics,llama3b,qwen3b,1
agreement_rate_sample174_wrong,business_ethics,llama8b,qwen3b,1
agreement_rate_sample174_wrong,business_ethics,qwen14b,qwen3b,1
agreement_rate_sample174_wrong,business_ethics,qwen32b,qwen3b,1
agreement_rate_sample174_wrong,business_ethics,llama8b,qwen7b,2
agreement_rate_sample174_wrong,business_ethics,qwen3b,qwen7b,2
agreement_rate_sample174_wrong,business_ethics,qwen14b,qwen7b,3
agreement_rate_sample174_wrong,business_ethics,qwen32b,qwen7b,2
agreement_rate_sample174_wrong,business_ethics,qwen7b,qwen14b,3
agreement_rate_sample174_wrong,business_ethics,llama8b,qwen14b,1
agreement_rate_sample174_wrong,business_ethics,qwen3b,qwen14b,1
agreement_rate_sample174_wrong,business_ethics,qwen32b,qwen14b,1
agreement_rate_sample176_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample176_wrong,business_ethics,llama3b,qwen3b,1
agreement_rate_sample176_wrong,business_ethics,qwen7b,qwen3b,1
agreement_rate_sample176_wrong,business_ethics,qwen32b,qwen7b,1
agreement_rate_sample176_wrong,business_ethics,llama3b,qwen14b,1
agreement_rate_sample176_wrong,business_ethics,qwen7b,qwen14b,1
agreement_rate_sample176_wrong,business_ethics,llama3b,qwen32b,2
agreement_rate_sample176_wrong,business_ethics,llama8b,qwen32b,1
agreement_rate_sample176_wrong,business_ethics,qwen3b,qwen32b,2
agreement_rate_sample176_wrong,business_ethics,qwen7b,qwen32b,2
agreement_rate_sample176_wrong,business_ethics,qwen14b,qwen32b,2
agreement_rate_sample177_wrong,business_ethics,qwen7b,llama3b,1
agreement_rate_sample179_wrong,business_ethics,qwen7b,llama8b,2
agreement_rate_sample179_wrong,business_ethics,qwen32b,llama8b,4
agreement_rate_sample179_wrong,business_ethics,qwen3b,llama8b,2
agreement_rate_sample179_wrong,business_ethics,qwen14b,llama8b,3
agreement_rate_sample179_wrong,business_ethics,llama8b,qwen14b,3
agreement_rate_sample179_wrong,business_ethics,qwen7b,qwen14b,2
agreement_rate_sample179_wrong,business_ethics,qwen3b,qwen14b,1
agreement_rate_sample179_wrong,business_ethics,llama3b,qwen32b,1
agreement_rate_sample179_wrong,business_ethics,llama8b,qwen32b,4
agreement_rate_sample179_wrong,business_ethics,qwen3b,qwen32b,2
agreement_rate_sample179_wrong,business_ethics,qwen14b,qwen32b,1
agreement_rate_sample179_wrong,business_ethics,qwen7b,qwen32b,2
agreement_rate_sample180_wrong,business_ethics,llama3b,llama8b,1
agreement_rate_sample180_wrong,business_ethics,qwen3b,llama8b,1
agreement_rate_sample180_wrong,business_ethics,qwen14b,llama8b,1
agreement_rate_sample180_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample181_wrong,business_ethics,qwen7b,llama3b,2
agreement_rate_sample181_wrong,business_ethics,llama8b,llama3b,1
agreement_rate_sample181_wrong,business_ethics,qwen3b,llama3b,1
agreement_rate_sample181_wrong,business_ethics,qwen14b,llama3b,1
agreement_rate_sample181_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample181_wrong,business_ethics,llama3b,llama8b,2
agreement_rate_sample181_wrong,business_ethics,qwen3b,llama8b,1
agreement_rate_sample181_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample181_wrong,business_ethics,llama3b,qwen3b,2
agreement_rate_sample181_wrong,business_ethics,qwen14b,qwen3b,1
agreement_rate_sample181_wrong,business_ethics,qwen32b,qwen3b,1
agreement_rate_sample181_wrong,business_ethics,llama3b,qwen7b,2
agreement_rate_sample181_wrong,business_ethics,llama8b,qwen7b,1
agreement_rate_sample181_wrong,business_ethics,qwen3b,qwen7b,1
agreement_rate_sample181_wrong,business_ethics,qwen14b,qwen7b,1
agreement_rate_sample181_wrong,business_ethics,qwen32b,qwen7b,1
agreement_rate_sample181_wrong,business_ethics,llama8b,qwen14b,1
agreement_rate_sample181_wrong,business_ethics,qwen3b,qwen14b,2
agreement_rate_sample181_wrong,business_ethics,qwen7b,qwen14b,1
agreement_rate_sample181_wrong,business_ethics,llama3b,qwen14b,1
agreement_rate_sample181_wrong,business_ethics,qwen32b,qwen14b,1
agreement_rate_sample182_wrong,business_ethics,llama8b,llama3b,1
agreement_rate_sample182_wrong,business_ethics,qwen3b,llama3b,1
agreement_rate_sample182_wrong,business_ethics,qwen7b,llama3b,1
agreement_rate_sample182_wrong,business_ethics,qwen14b,llama3b,1
agreement_rate_sample182_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample182_wrong,business_ethics,llama8b,qwen7b,1
agreement_rate_sample182_wrong,business_ethics,qwen3b,qwen7b,1
agreement_rate_sample182_wrong,business_ethics,qwen14b,qwen7b,1
agreement_rate_sample182_wrong,business_ethics,qwen32b,qwen7b,1
agreement_rate_sample190_wrong,business_ethics,qwen7b,llama3b,1
agreement_rate_sample192_wrong,business_ethics,llama8b,qwen7b,1
agreement_rate_sample192_wrong,business_ethics,qwen3b,qwen7b,1
agreement_rate_sample192_wrong,business_ethics,qwen14b,qwen7b,1
agreement_rate_sample192_wrong,business_ethics,qwen32b,qwen7b,1
agreement_rate_sample194_wrong,business_ethics,qwen3b,llama3b,1
agreement_rate_sample194_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample194_wrong,business_ethics,llama3b,llama8b,2
agreement_rate_sample194_wrong,business_ethics,qwen7b,llama8b,1
agreement_rate_sample194_wrong,business_ethics,llama3b,qwen3b,3
agreement_rate_sample194_wrong,business_ethics,llama8b,qwen3b,1
agreement_rate_sample194_wrong,business_ethics,qwen7b,qwen3b,2
agreement_rate_sample194_wrong,business_ethics,qwen14b,qwen3b,1
agreement_rate_sample194_wrong,business_ethics,qwen32b,qwen3b,1
agreement_rate_sample194_wrong,business_ethics,qwen3b,qwen7b,1
agreement_rate_sample194_wrong,business_ethics,llama3b,qwen14b,1
agreement_rate_sample194_wrong,business_ethics,qwen7b,qwen14b,1
agreement_rate_sample194_wrong,business_ethics,llama3b,qwen32b,1
agreement_rate_sample194_wrong,business_ethics,llama8b,qwen32b,1
agreement_rate_sample194_wrong,business_ethics,qwen3b,qwen32b,1
agreement_rate_sample194_wrong,business_ethics,qwen7b,qwen32b,1
agreement_rate_sample194_wrong,business_ethics,qwen14b,qwen32b,1
agreement_rate_sample195_wrong,business_ethics,qwen7b,llama3b,3
agreement_rate_sample195_wrong,business_ethics,llama8b,llama3b,1
agreement_rate_sample195_wrong,business_ethics,qwen3b,llama3b,1
agreement_rate_sample195_wrong,business_ethics,qwen14b,llama3b,1
agreement_rate_sample195_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample195_wrong,business_ethics,llama3b,llama8b,1
agreement_rate_sample195_wrong,business_ethics,qwen3b,llama8b,1
agreement_rate_sample195_wrong,business_ethics,qwen14b,llama8b,1
agreement_rate_sample195_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample195_wrong,business_ethics,llama3b,qwen7b,3
agreement_rate_sample195_wrong,business_ethics,llama8b,qwen7b,2
agreement_rate_sample195_wrong,business_ethics,qwen3b,qwen7b,2
agreement_rate_sample195_wrong,business_ethics,qwen14b,qwen7b,2
agreement_rate_sample195_wrong,business_ethics,qwen32b,qwen7b,2
agreement_rate_sample196_wrong,business_ethics,qwen7b,llama3b,1
agreement_rate_sample196_wrong,business_ethics,qwen14b,llama3b,1
agreement_rate_sample196_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample196_wrong,business_ethics,llama3b,llama8b,1
agreement_rate_sample196_wrong,business_ethics,qwen7b,llama8b,1
agreement_rate_sample196_wrong,business_ethics,llama3b,qwen3b,1
agreement_rate_sample196_wrong,business_ethics,qwen7b,qwen3b,1
agreement_rate_sample199_wrong,business_ethics,qwen7b,llama3b,2
agreement_rate_sample199_wrong,business_ethics,qwen3b,llama3b,1
agreement_rate_sample199_wrong,business_ethics,qwen14b,llama3b,1
agreement_rate_sample199_wrong,business_ethics,qwen32b,llama3b,1
agreement_rate_sample199_wrong,business_ethics,llama3b,llama8b,1
agreement_rate_sample199_wrong,business_ethics,qwen3b,llama8b,1
agreement_rate_sample199_wrong,business_ethics,qwen7b,llama8b,2
agreement_rate_sample199_wrong,business_ethics,qwen14b,llama8b,1
agreement_rate_sample199_wrong,business_ethics,qwen32b,llama8b,1
agreement_rate_sample199_wrong,business_ethics,llama3b,qwen3b,2
agreement_rate_sample199_wrong,business_ethics,llama8b,qwen3b,1
agreement_rate_sample199_wrong,business_ethics,qwen32b,qwen3b,1
agreement_rate_sample199_wrong,business_ethics,llama8b,qwen7b,3
agreement_rate_sample199_wrong,business_ethics,llama3b,qwen7b,2
agreement_rate_sample199_wrong,business_ethics,qwen3b,qwen7b,1
agreement_rate_sample199_wrong,business_ethics,qwen14b,qwen7b,1
agreement_rate_sample199_wrong,business_ethics,qwen32b,qwen7b,1
agreement_rate_sample199_wrong,business_ethics,llama3b,qwen14b,2
agreement_rate_sample199_wrong,business_ethics,llama8b,qwen14b,1
agreement_rate_sample199_wrong,business_ethics,qwen32b,qwen14b,1
agreement_rate_sample200_wrong,high_school_biology,llama3b,llama8b,1
agreement_rate_sample200_wrong,high_school_biology,qwen3b,llama8b,1
agreement_rate_sample200_wrong,high_school_biology,qwen7b,llama8b,1
agreement_rate_sample200_wrong,high_school_biology,qwen14b,llama8b,1
agreement_rate_sample200_wrong,high_school_biology,qwen32b,llama8b,1
agreement_rate_sample207_wrong,high_school_biology,qwen7b,llama3b,2
agreement_rate_sample207_wrong,high_school_biology,llama8b,llama3b,1
agreement_rate_sample207_wrong,high_school_biology,qwen3b,llama3b,1
agreement_rate_sample207_wrong,high_school_biology,qwen14b,llama3b,1
agreement_rate_sample207_wrong,high_school_biology,qwen32b,llama3b,1
agreement_rate_sample207_wrong,high_school_biology,llama3b,llama8b,1
agreement_rate_sample207_wrong,high_school_biology,qwen3b,llama8b,1
agreement_rate_sample207_wrong,high_school_biology,qwen7b,llama8b,1
agreement_rate_sample207_wrong,high_school_biology,qwen14b,llama8b,1
agreement_rate_sample207_wrong,high_school_biology,qwen32b,llama8b,1
agreement_rate_sample207_wrong,high_school_biology,llama8b,qwen7b,2
agreement_rate_sample207_wrong,high_school_biology,llama3b,qwen7b,1
agreement_rate_sample207_wrong,high_school_biology,qwen3b,qwen7b,1
agreement_rate_sample207_wrong,high_school_biology,qwen14b,qwen7b,1
agreement_rate_sample207_wrong,high_school_biology,qwen32b,qwen7b,1
agreement_rate_sample213_wrong,high_school_biology,llama3b,qwen7b,1
agreement_rate_sample213_wrong,high_school_biology,qwen3b,qwen7b,1
agreement_rate_sample213_wrong,high_school_biology,qwen14b,qwen7b,1
agreement_rate_sample213_wrong,high_school_biology,qwen32b,qwen7b,1
agreement_rate_sample213_wrong,high_school_biology,llama8b,qwen14b,1
agreement_rate_sample213_wrong,high_school_biology,qwen7b,qwen14b,1
agreement_rate_sample214_wrong,high_school_biology,llama8b,qwen14b,1
agreement_rate_sample215_wrong,high_school_biology,qwen7b,llama3b,1
agreement_rate_sample215_wrong,high_school_biology,qwen14b,llama3b,1
agreement_rate_sample215_wrong,high_school_biology,qwen32b,llama3b,1
agreement_rate_sample215_wrong,high_school_biology,llama3b,llama8b,2
agreement_rate_sample215_wrong,high_school_biology,qwen3b,llama8b,1
agreement_rate_sample215_wrong,high_school_biology,qwen7b,llama8b,2
agreement_rate_sample215_wrong,high_school_biology,qwen14b,llama8b,2
agreement_rate_sample215_wrong,high_school_biology,qwen32b,llama8b,1
agreement_rate_sample215_wrong,high_school_biology,llama3b,qwen3b,1
agreement_rate_sample215_wrong,high_school_biology,qwen7b,qwen3b,1
agreement_rate_sample215_wrong,high_school_biology,qwen14b,qwen3b,1
agreement_rate_sample215_wrong,high_school_biology,qwen32b,qwen3b,1
agreement_rate_sample215_wrong,high_school_biology,llama8b,qwen7b,1
agreement_rate_sample215_wrong,high_school_biology,llama8b,qwen14b,1
agreement_rate_sample215_wrong,high_school_biology,llama3b,qwen32b,1
agreement_rate_sample215_wrong,high_school_biology,llama8b,qwen32b,1
agreement_rate_sample215_wrong,high_school_biology,qwen3b,qwen32b,1
agreement_rate_sample215_wrong,high_school_biology,qwen7b,qwen32b,1
agreement_rate_sample215_wrong,high_school_biology,qwen14b,qwen32b,1
agreement_rate_sample216_wrong,high_school_biology,llama3b,qwen14b,1
agreement_rate_sample216_wrong,high_school_biology,llama8b,qwen14b,1
agreement_rate_sample216_wrong,high_school_biology,qwen3b,qwen14b,1
agreement_rate_sample216_wrong,high_school_biology,qwen7b,qwen14b,1
agreement_rate_sample216_wrong,high_school_biology,qwen32b,qwen14b,1
agreement_rate_sample218_wrong,high_school_biology,qwen14b,llama3b,2
agreement_rate_sample218_wrong,high_school_biology,llama8b,llama3b,1
agreement_rate_sample218_wrong,high_school_biology,qwen3b,llama3b,2
agreement_rate_sample218_wrong,high_school_biology,qwen7b,llama3b,2
agreement_rate_sample218_wrong,high_school_biology,qwen32b,llama3b,1
agreement_rate_sample218_wrong,high_school_biology,llama3b,llama8b,1
agreement_rate_sample218_wrong,high_school_biology,qwen3b,llama8b,2
agreement_rate_sample218_wrong,high_school_biology,qwen7b,llama8b,2
agreement_rate_sample218_wrong,high_school_biology,qwen32b,llama8b,1
agreement_rate_sample218_wrong,high_school_biology,llama3b,qwen3b,2
agreement_rate_sample218_wrong,high_school_biology,llama8b,qwen3b,1
agreement_rate_sample218_wrong,high_school_biology,qwen14b,qwen3b,1
agreement_rate_sample218_wrong,high_school_biology,qwen32b,qwen3b,1
agreement_rate_sample218_wrong,high_school_biology,llama3b,qwen7b,1
agreement_rate_sample218_wrong,high_school_biology,llama3b,qwen14b,1
agreement_rate_sample218_wrong,high_school_biology,llama8b,qwen14b,1
agreement_rate_sample218_wrong,high_school_biology,qwen3b,qwen14b,1
agreement_rate_sample218_wrong,high_school_biology,qwen7b,qwen14b,1
agreement_rate_sample218_wrong,high_school_biology,qwen32b,qwen14b,1
agreement_rate_sample221_wrong,high_school_biology,qwen7b,llama3b,1
agreement_rate_sample221_wrong,high_school_biology,qwen14b,llama3b,1
agreement_rate_sample221_wrong,high_school_biology,qwen32b,llama3b,1
agreement_rate_sample221_wrong,high_school_biology,llama3b,llama8b,2
agreement_rate_sample221_wrong,high_school_biology,qwen3b,llama8b,1
agreement_rate_sample221_wrong,high_school_biology,qwen14b,llama8b,1
agreement_rate_sample221_wrong,high_school_biology,qwen32b,llama8b,1
agreement_rate_sample221_wrong,high_school_biology,qwen7b,llama8b,1
agreement_rate_sample221_wrong,high_school_biology,llama3b,qwen3b,1
agreement_rate_sample221_wrong,high_school_biology,qwen7b,qwen3b,1
agreement_rate_sample221_wrong,high_school_biology,llama3b,qwen14b,1
agreement_rate_sample221_wrong,high_school_biology,llama8b,qwen14b,1
agreement_rate_sample221_wrong,high_school_biology,qwen3b,qwen14b,1
agreement_rate_sample221_wrong,high_school_biology,qwen7b,qwen14b,1
agreement_rate_sample226_wrong,high_school_biology,qwen7b,llama3b,4
agreement_rate_sample226_wrong,high_school_biology,llama8b,llama3b,2
agreement_rate_sample226_wrong,high_school_biology,qwen3b,llama3b,2
agreement_rate_sample226_wrong,high_school_biology,qwen14b,llama3b,2
agreement_rate_sample226_wrong,high_school_biology,qwen32b,llama3b,2
agreement_rate_sample226_wrong,high_school_biology,llama3b,qwen7b,4
